stars,forks,watchers,subscribers,open_issues,size,topics_count,contributors,releases,branches,readme_size,has_wiki,has_projects,has_issues,has_pages,archived,disabled,repository_age_days,days_since_last_update,days_since_last_commit,fork_star_ratio,stars_per_contributor,issues_per_star,documentation_score,stars_per_day,contributors_per_day,releases_per_year,commit_recency_score,update_recency_score,contributors_per_branch,watchers_per_star,subscribers_per_star,language_C,language_C++,language_Go,language_Java,language_JavaScript,language_Other,language_Python,language_Rust,language_TypeScript,cluster
2.8207740557878966,0.5605195918816467,2.8207740557878966,1.4181639453957866,-0.1736184073476784,-0.1442429065293785,0.6094970536035242,1.218577862068828,-0.5643605280709316,-0.6273957384275181,6.762440398944011,-1.4313561708410938,-1.927947388305882,-3.824264635194589,-0.5124707431905382,-0.423373691930507,0.0,0.7528079194346634,-0.3277776752437398,-0.7641874160909462,-0.7668480693204252,0.4487733570249335,-0.5214267716936163,6.762440398944011,0.2918433719785052,-0.1433947995607166,-0.2905579192854461,2.8215325388674963,0.8694611604646897,2.860915492656194,0.6466830247907247,-0.3417026699383676,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,1.224744871391589,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,1
2.512162443282671,1.0076275864005,2.512162443282671,1.962626164721179,8.476838591077307,0.04360997571214,-0.8195698950565561,1.218577862068828,-0.6499734722564491,-0.6273957384275181,-0.2449497191715967,-1.4313561708410938,-1.927947388305882,-3.824264635194589,-0.5124707431905382,-0.423373691930507,0.0,-0.0479317969085685,-0.3277776752437398,-0.4985367199390826,-0.6232796529980178,0.3882104671027483,0.7652172041687769,-0.2449497191715967,0.4811064945102021,-0.0256335100558991,-0.2975364224864796,-0.4350351754382031,0.8694611604646897,2.860915492656194,0.6466335808579606,-0.2946172044516048,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,1.224744871391589,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,1
2.478904908443031,2.002241458698408,2.478904908443031,1.546272702884114,-0.0249281540957187,-0.1624435405619066,0.6094970536035242,1.218577862068828,-0.6499734722564491,-0.5319888438977859,0.7629589124469952,0.6986381310057718,0.5186863531990443,0.2614881801842451,-0.5124707431905382,-0.423373691930507,0.0,0.3616287610202151,-0.3277776752437398,-0.7633725366548976,-0.3517786232352914,0.3816839064032792,-0.4990581792630694,0.7629589124469952,0.3294389422060935,-0.097997758667664,-0.2975364224864796,1.188253945956509,0.8694611604646897,1.6539449779422883,0.6466276263592836,-0.3204931586145233,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,-0.816496580927726,2.051422270848529,-0.1428571428571428,-0.3762346494084843,1
2.2780183263610825,1.1400453707004776,2.2780183263610825,0.1696654403998921,-0.00265052033323,-0.1587490932726717,0.6094970536035242,1.218577862068828,0.2061559695987262,2.139404202934712,-0.1597874610376078,0.6986381310057718,0.5186863531990443,0.2614881801842451,-0.5124707431905382,-0.423373691930507,0.0,-1.4207925731354871,-0.3277776752437398,-0.7641874160909462,-0.5521918624756048,0.3422613070438107,-0.493798952166193,-0.1597874610376078,5.886260263237083,2.924439762718683,0.7221283258084115,2.8215325388674963,0.8694611604646897,-0.5263888550892833,0.6465885495761766,-0.4091038304718417,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,1.224744871391589,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,1
2.193639574395978,3.101660254399626,2.193639574395978,3.3088918793792184,0.4501553380020061,0.949734529363922,0.2522303164385041,1.218577862068828,1.918414853309077,2.139404202934712,-0.2799904399663109,-1.4313561708410938,-1.927947388305882,0.2614881801842451,1.9513309067639728,-0.423373691930507,0.0,1.1761545269991986,-0.3277776752437398,-0.7641874160909462,0.0464983877767784,0.3257025618120593,-0.417385501595883,-0.2799904399663109,0.1331774990294364,-0.1780080466016555,-0.1203327550395241,2.8215325388674963,0.8694611604646897,-0.5263888550892833,0.6465703515883225,-0.1766547722577958,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,2.520504151250418,-0.816496580927726,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,1
2.118693017010873,3.945746161809468,2.118693017010873,4.306791674551454,-0.1720641538293653,6.734394726200609,-0.8195698950565561,-1.126645121127531,-0.6499734722564491,-0.6273957384275181,-0.2638894505378536,-1.4313561708410938,0.5186863531990443,-3.824264635194589,-0.5124707431905382,-0.423373691930507,0.0,1.536889492468029,-0.3277776752437398,-0.7641874160909462,0.3361373788022311,15.316903291634604,-0.5211599100407016,-0.2638894505378536,0.0849517041748512,-0.3687801083116874,-0.2975364224864796,2.8215325388674963,0.8694611604646897,-0.7599960514855231,0.6465531774795805,-0.0929879971920088,6.377042156569663,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,-0.816496580927726,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,1
2.052444092776853,0.5330444509894516,2.052444092776853,1.18217412896992,-0.0917610553831849,-0.161022263674433,2.5744641080111346,1.218577862068828,-0.6499734722564491,-0.6273957384275181,4.296571650208641,-1.4313561708410938,-1.927947388305882,-3.824264635194589,-0.5124707431905382,-0.423373691930507,0.0,0.1106077739025734,-0.3277776752437398,-0.2744448750257007,-0.702222818688306,0.2979939271907222,-0.5069970076587775,4.296571650208641,0.3187153173322881,-0.0578035036423792,-0.2975364224864796,-0.4395984722271992,0.8694611604646897,2.860915492656194,0.6465371330480633,-0.3266164760320706,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,1.224744871391589,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,1
2.0126606716194475,1.995837478490453,2.0126606716194475,0.3056405251024153,-0.1187014497006132,-0.1198379571200664,0.6094970536035242,1.218577862068828,0.5486077463407965,2.04399730840498,1.6097911167668473,0.6986381310057718,0.5186863531990443,0.2614881801842451,-0.5124707431905382,-0.423373691930507,0.0,-1.478234446617785,-0.3277776752437398,-0.7641874160909462,-0.2294182197386582,0.2901867065332588,-0.5115883864171336,1.6097911167668473,8.377766343045268,4.774563285769453,1.931977735021226,2.8215325388674963,0.8694611604646897,-0.518601948542742,0.6465270799325036,-0.3939309772531001,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,2.520504151250418,-0.816496580927726,-0.4874666782214324,-0.1428571428571428,-0.3762346494084843,1
1.9404394435938013,3.075975473565569,1.9404394435938013,2.958278437832216,0.3517192818421721,-0.1448570115851327,1.6812972650985842,1.218577862068828,-0.6499734722564491,0.2312663123400705,-0.3356563951528505,0.6986381310057718,0.5186863531990443,0.2614881801842451,1.9513309067639728,-0.423373691930507,0.0,0.5167218194224192,-0.3277776752437398,-0.7617427777828002,0.1501915423556385,0.2760137911090598,-0.4244452028925287,-0.3356563951528505,0.1973491870984014,-0.1180227475484874,-0.2975364224864796,0.3716146495010153,0.8694611604646897,-0.101648498005211,0.6465079676514315,-0.1760550884218721,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,-0.816496580927726,2.051422270848529,-0.1428571428571428,-0.3762346494084843,1
1.8547831934914507,2.322371609093933,1.8547831934914507,0.0640319035235518,12.487848837337488,0.3772304553529725,2.0385640022636045,1.218577862068828,1.147898355639419,2.139404202934712,-0.0072050818808777,0.6986381310057718,0.5186863531990443,0.2614881801842451,1.9513309067639728,-0.423373691930507,0.0,-1.375413493084472,-0.3277776752437398,-0.7641874160909462,-0.0642628908422187,0.2592043457223993,1.903604267320984,-0.0072050818808777,3.795707356864372,2.1956880265522987,1.3699153423722246,2.8215325388674963,0.8694611604646897,-0.5263888550892833,0.6464837337898728,-0.4104994130109772,-0.156812512046795,-0.156812512046795,-0.2041241452319315,-0.2041241452319315,-0.3967460238079361,-0.816496580927726,2.051422270848529,-0.1428571428571428,-0.3762346494084843,1
